"Acc_Index","Vehicle_Reference","Vehicle_Type","Towing_and_Articulation","Vehicle_Manoeuvre","Vehicle_Location-Restricted_Lane","Junction_Location","Skidding_and_Overturning","Hit_Object_in_Carriageway","Vehicle_Leaving_Carriageway","Hit_Object_off_Carriageway","1st_Po_of_Impact","Was_Vehicle_Left_Hand_Drive?","Journey_Purpose_of_Driver","Sex_of_Driver","Age_of_Driver","Age_Band_of_Driver","Engine_Capacity_(CC)","Propulsion_Code","Age_of_Vehicle","Driver_IMD_Decile","Driver_Home_Area_Type","Vehicle_IMD_Decile"
"2011120099033","1","9","0","7","0","1","0","0","0","0","1","1","6","1","38","7","1587","1","4","-1","-1",""
"2011120099033","2","1","0","18","0","1","0","0","0","0","2","1","6","1","40","7","-1","-1","-1","-1","-1",""
"2011120099622","1","9","0","9","0","3","0","0","0","0","0","1","6","1","49","8","1596","1","5","6","1",""
"2011120099622","2","2","0","18","0","3","0","0","0","0","0","1","6","1","16","4","49","1","4","1","1",""
"2011120100358","1","90","0","18","0","0","0","0","0","0","2","1","6","3","-1","-1","-1","-1","-1","-1","-1",""
"2011120100698","1","1","0","10","0","1","0","0","0","0","3","1","6","1","51","8","-1","-1","-1","7","1",""
"2011120100698","2","9","0","18","0","1","0","0","0","0","1","1","6","1","60","9","1240","1","8","7","1",""
"2011120100895","1","9","0","18","0","0","0","0","1","0","1","1","6","2","41","7","1493","2","4","9","3",""
"2011120100895","2","9","0","9","0","0","0","0","7","0","3","1","6","2","51","8","1332","1","15","3","1",""
"2011120100895","3","9","0","3","0","0","0","0","0","0","1","1","6","2","44","7","1587","1","6","6","1",""
"2011120100933","1","9","0","18","0","0","0","0","0","0","4","1","6","1","25","5","1124","1","9","9","1",""
"2011120101176","1","9","0","4","0","0","0","0","0","0","1","1","6","2","22","5","-1","-1","-1","4","1",""
"2011120101176","2","9","0","18","0","0","0","0","0","0","0","1","6","2","-1","-1","-1","-1","-1","-1","-1",""
"2011120101823","1","9","0","10","0","1","0","0","0","0","1","1","6","2","53","8","-1","-1","-1","5","1",""
"2011120102147","1","9","0","4","0","0","1","0","0","0","1","1","6","2","29","6","1389","1","14","1","1",""
"2011120102147","2","9","0","4","0","0","0","0","0","0","2","1","6","2","24","5","1870","2","9","-1","-1",""
"2011120102147","3","9","0","4","0","0","0","0","0","0","2","1","6","1","36","7","1995","2","12","3","1",""
"2011120104181","1","8","0","18","0","0","0","0","0","0","1","1","6","1","-1","-1","-1","-1","-1","-1","-1",""
"2011120105982","1","1","0","18","0","2","0","10","1","0","4","1","6","2","27","6","-1","-1","-1","6","1",""
"2011120106428","1","9","0","17","0","1","0","0","0","0","4","1","6","2","38","7","1598","1","14","-1","-1",""
"2011120106428","2","9","0","9","0","1","0","0","0","0","1","1","6","1","88","11","1396","1","9","-1","-1",""
"2011120106646","1","9","0","18","0","1","0","0","1","9","1","1","6","2","49","8","1597","1","15","8","2",""
"2011120107831","1","8","0","15","0","0","0","0","0","0","1","1","6","1","47","8","-1","-1","-1","7","1",""
"2011120108054","1","9","0","14","0","0","5","0","0","0","1","1","6","2","25","5","1598","1","8","5","1",""
"2011120108054","2","9","0","2","0","0","0","0","0","0","1","1","6","1","40","7","1995","2","-1","9","3",""
"2011120108054","3","9","0","2","0","0","0","0","0","0","2","1","6","2","36","7","1390","1","5","10","3",""
"2011120110304","1","9","0","18","0","0","0","0","0","0","4","2","6","2","19","4","-1","-1","-1","-1","-1",""
"2011120110304","2","1","0","18","0","0","0","8","0","0","3","1","6","2","32","6","-1","-1","-1","-1","-1",""
"2011120110650","1","9","0","18","0","0","0","0","0","0","0","1","6","1","-1","-1","-1","-1","-1","-1","-1",""
"2011120110999","1","9","0","7","0","6","0","0","0","0","1","1","6","1","25","5","1399","2","5","7","3",""
"2011120110999","2","1","0","18","0","8","0","0","0","0","1","1","6","1","41","7","-1","-1","-1","9","3",""
"2011120111421","1","1","0","18","0","4","0","0","0","0","0","1","6","1","78","11","-1","-1","-1","-1","-1",""
"2011120111421","2","9","0","18","0","4","0","0","0","0","0","1","6","2","-1","-1","-1","-1","-1","-1","-1",""
"2011120111551","1","90","0","18","0","8","0","0","0","0","4","1","6","1","37","7","-1","-1","-1","8","1",""
"2011120111551","2","1","0","18","0","8","0","0","0","0","0","1","6","1","28","6","-1","-1","-1","-1","-1",""
"2011120111846","1","9","0","18","0","3","0","0","0","0","1","1","6","1","27","6","1598","1","9","9","1",""
"2011120111846","2","2","0","18","0","4","0","0","0","0","3","1","6","1","17","4","49","1","1","6","1",""
"2011120111903","1","19","0","5","0","6","0","0","0","0","3","1","6","1","34","6","1998","2","5","10","2",""
"2011120111903","2","3","0","18","0","1","0","0","0","0","1","1","6","1","34","6","-1","-1","-1","10","2",""
"2011120112384","1","9","0","5","0","0","0","0","0","9","1","1","6","1","81","11","1389","1","7","-1","-1",""
"2011120112423","1","9","0","18","0","0","0","0","0","0","2","1","6","1","37","7","-1","-1","-1","8","2",""
"2011120112423","2","9","0","13","0","0","1","0","0","0","4","1","6","1","62","9","-1","-1","-1","3","1",""
"2011120112423","3","9","0","18","0","0","1","0","0","6","1","1","6","1","52","8","1896","2","8","5","3",""
"2011120112657","1","9","0","18","0","0","0","0","0","0","1","1","6","1","60","9","1910","2","7","8","2",""
"2011120112657","2","9","0","18","0","0","2","0","1","9","2","1","6","1","43","7","1794","1","9","6","1",""
"2011120112922","1","5","0","8","0","0","0","0","0","0","1","1","6","2","42","7","249","1","28","9","1",""
"2011120112922","2","4","0","8","0","0","0","0","0","0","2","1","6","2","52","8","903","1","1","10","1",""
"2011120113078","1","9","0","18","0","1","0","0","0","0","1","1","6","1","55","8","1798","1","6","5","3",""
"2011120113078","2","9","0","5","0","6","0","0","0","0","4","1","6","1","80","11","-1","-1","-1","7","1",""
"2011120113702","1","9","0","11","0","0","0","0","1","0","1","1","6","1","20","4","1149","1","3","9","1",""
"2011120113702","2","9","4","18","0","0","2","0","5","6","2","1","6","1","42","7","3200","2","7","5","3",""
"2011120114083","1","9","0","18","0","2","0","0","0","0","0","1","6","3","-1","-1","-1","-1","-1","-1","-1",""
"2011120114157","1","8","0","3","0","2","0","0","0","0","1","1","6","2","31","6","-1","-1","-1","-1","-1",""
"2011120114157","2","9","0","4","0","1","0","0","0","0","1","1","6","1","27","6","1389","1","8","10","1",""
"2011120114408","1","9","0","9","2","8","0","0","0","0","4","1","6","2","72","10","1587","1","9","10","1",""
"2011120114408","2","1","0","18","2","8","0","0","0","0","1","1","6","1","22","5","-1","-1","-1","7","1",""
"2011120114638","1","9","0","17","0","0","0","0","1","10","1","1","6","1","23","5","-1","-1","-1","3","1",""
"2011120116068","1","9","0","7","0","8","0","0","0","0","4","1","6","2","26","6","1598","1","7","6","1",""
"2011120116068","2","1","0","18","4","8","0","0","0","0","1","1","6","1","28","6","-1","-1","-1","7","1",""
"2011120116333","1","1","0","15","0","0","0","0","0","0","2","1","6","1","24","5","-1","-1","-1","-1","-1",""
"2011120116333","2","9","0","7","0","0","0","0","0","0","1","1","6","1","-1","-1","-1","-1","-1","-1","-1",""
"2011120117074","1","9","0","16","0","0","1","0","0","0","1","1","6","2","51","8","1149","1","1","9","2",""
"2011120117074","2","9","0","17","0","0","0","0","0","0","1","1","6","1","42","7","1798","1","6","10","2",""
"2011120118259","1","20","0","18","4","1","0","0","0","0","3","1","6","1","-1","-1","-1","-1","-1","-1","-1",""
"2011120118259","2","1","0","18","4","1","0","0","0","0","1","1","6","1","35","6","-1","-1","-1","-1","-1",""
"2011120118785","1","9","0","7","0","8","0","0","0","0","3","1","6","2","45","7","1896","2","8","9","1",""
"2011120118785","2","1","0","3","4","8","0","0","0","0","0","1","6","2","38","7","-1","-1","-1","8","1",""
"2011120119093","1","9","0","18","0","0","0","0","0","0","4","1","6","2","61","9","1360","1","13","7","2",""
"2011120119385","1","9","0","18","0","4","0","0","0","0","1","1","6","1","41","7","-1","-1","-1","6","1",""
"2011120119385","2","9","0","18","0","4","0","0","0","0","2","1","6","1","45","7","1598","1","6","10","2",""
"2011120119753","1","9","0","7","0","1","0","0","0","0","1","1","6","1","79","11","1596","1","4","9","1",""
"2011120119753","2","1","0","9","4","1","0","0","0","0","1","1","6","1","27","6","-1","-1","-1","4","1",""
"2011120119841","1","9","0","18","0","0","0","0","0","0","1","1","6","1","25","5","1796","1","-1","2","1",""
"2011120119841","2","9","0","18","0","0","0","0","0","0","1","1","6","1","56","9","1995","2","3","10","2",""
"2011120119841","3","9","0","18","0","0","0","0","0","0","2","1","6","2","22","5","-1","-1","-1","7","3",""
"2011120120198","1","9","0","6","0","0","0","0","0","0","2","1","6","2","40","7","-1","-1","-1","10","2",""
"2011120120198","2","2","0","18","0","0","1","0","0","0","1","1","6","1","16","4","49","1","1","-1","-1",""
"2011120121115","1","2","0","9","0","8","1","0","0","0","4","1","6","2","50","8","-1","-1","-1","10","2",""
"2011120121927","1","9","0","3","0","0","0","0","0","0","0","1","6","1","20","4","998","1","9","8","1",""
"2011120121927","2","1","0","18","0","0","0","0","0","0","0","1","6","1","53","8","-1","-1","-1","10","1",""
"2011120121942","1","9","0","5","0","1","0","0","0","0","1","1","6","2","50","8","1999","1","6","9","1",""
"2011120121942","2","8","0","5","0","1","0","0","0","0","2","1","6","1","46","8","1794","1","6","2","1",""
"2011120123001","1","9","0","4","0","3","0","0","0","0","1","1","6","1","48","8","1896","2","5","-1","-1",""
"2011120123001","2","9","0","5","0","3","0","0","0","0","2","1","6","1","47","8","1984","1","3","-1","-1",""
"2011120123555","1","9","0","9","0","5","0","0","0","0","4","1","6","2","28","6","1149","1","1","3","1",""
"2011120123555","2","5","0","18","0","1","0","0","0","0","1","1","6","1","36","7","929","1","10","9","1",""
"2011120124178","1","9","0","9","0","8","0","0","0","0","3","2","6","2","54","8","-1","-1","-1","-1","-1",""
"2011120124178","2","4","0","18","0","1","0","0","0","0","1","1","6","1","22","5","599","1","16","9","1",""
"2011120124266","1","3","0","18","0","0","0","0","0","0","1","1","6","1","-1","-1","-1","-1","-1","9","3",""
"2011120124266","2","9","0","18","0","0","0","0","0","0","2","1","6","1","36","7","-1","-1","-1","9","3",""
"2011120124437","1","1","0","18","0","0","0","0","0","0","0","1","6","2","39","7","-1","-1","-1","6","1",""
"2011120124553","1","9","0","3","4","1","0","0","0","0","1","1","6","1","32","6","1598","1","11","7","1",""
"2011120124553","2","1","0","9","4","1","0","0","0","0","1","1","6","1","22","5","-1","-1","-1","3","1",""
"2011120124808","1","3","0","18","0","1","1","0","0","0","0","1","6","1","17","4","124","1","2","3","1",""
"2011120124808","2","9","0","7","0","2","0","0","0","0","0","1","6","1","42","7","1686","2","8","6","3",""
"2011120125061","1","9","0","18","0","0","0","0","0","0","1","1","6","2","38","7","1341","1","8","6","1",""
"2011120126959","1","9","0","1","0","0","0","0","0","0","2","1","6","2","37","7","-1","-1","-1","10","1",""
"2011120127591","1","9","0","18","0","4","0","0","0","0","1","1","6","1","77","11","1229","1","4","7","1",""
"2011120127591","2","1","0","17","0","8","0","0","0","0","0","1","6","2","34","6","-1","-1","-1","8","1",""
"2011120128378","1","9","0","18","0","0","1","0","5","6","1","1","6","2","23","5","1364","1","2","4","1",""
"2011120129103","1","2","0","18","0","8","0","0","0","0","1","1","6","1","27","6","49","1","1","10","1",""
"2011120129103","2","9","0","4","0","8","0","0","0","0","2","1","6","1","79","11","1560","2","2","8","3",""
"2011120129804","1","9","0","10","0","0","0","0","0","0","2","1","6","1","54","8","-1","-1","-1","9","3",""
"2011120129804","2","9","0","10","0","0","0","0","0","0","1","1","6","1","62","9","1598","1","9","8","1",""
"2011120130266","1","21","0","18","0","0","0","0","0","0","1","1","6","1","42","7","12777","2","1","7","1",""
"2011120130266","2","19","0","9","0","0","0","0","7","0","2","1","6","1","38","7","1753","2","5","9","2",""
"2011120130411","1","9","0","3","0","1","0","0","0","0","4","1","6","2","57","9","1396","1","14","7","1",""
"2011120130411","2","1","0","15","0","1","0","0","0","0","4","1","6","1","22","5","-1","-1","-1","-1","-1",""
"2011120130873","1","9","0","12","0","0","0","0","0","0","0","1","6","1","-1","-1","-1","-1","-1","-1","-1",""
"2011120130873","2","9","0","4","0","0","0","0","0","0","2","1","6","2","20","4","1198","1","4","-1","-1",""
"2011120130873","3","9","0","18","0","0","0","0","0","0","1","1","6","1","-1","-1","-1","-1","-1","-1","-1",""
"2011120130873","4","9","0","18","0","0","0","0","0","0","2","1","6","1","31","6","1596","1","7","-1","-1",""
"2011120130873","5","9","0","18","0","0","0","0","0","0","1","1","6","1","48","8","1896","2","4","-1","-1",""
"2011120130873","6","9","0","18","0","0","0","0","0","0","1","1","6","1","45","7","1997","2","2","-1","-1",""
"2011120130874","1","5","0","18","0","1","0","0","0","0","1","1","6","1","69","10","1130","1","7","8","3",""
"2011120130874","2","1","0","18","0","1","0","0","0","0","1","1","6","2","16","4","-1","-1","-1","9","1",""
"2011120131143","1","9","0","18","0","8","0","0","0","0","0","1","6","3","-1","-1","-1","-1","-1","-1","-1",""
"2011120131143","2","9","0","18","0","8","0","0","0","0","3","1","6","1","46","8","2149","2","4","3","1",""
"2011120131143","3","9","0","9","0","8","0","0","0","0","1","1","6","1","19","4","1596","1","7","4","1",""
"2011120131709","1","9","0","18","0","1","1","0","0","0","1","1","6","1","49","8","1364","1","6","-1","-1",""
"2011120131709","2","9","0","18","0","1","0","0","0","0","2","1","6","1","49","8","1999","1","10","-1","2",""
"2011120131709","3","9","0","18","0","1","0","0","0","0","2","1","6","2","49","8","1598","1","-1","-1","-1",""
"2011120131709","4","9","0","10","0","1","0","0","0","0","0","1","6","1","30","6","4282","1","5","8","3",""
"2011120131925","1","9","0","18","0","0","0","0","0","0","1","1","6","2","23","5","1598","1","9","6","1",""
"2011120131925","2","9","0","3","0","0","0","0","0","0","2","1","6","2","43","7","1796","1","6","9","1",""
"2011120131925","3","9","0","3","0","0","0","0","0","0","2","1","6","2","29","6","1149","1","10","4","1",""
"2011120132890","1","1","0","18","0","2","0","0","0","0","0","1","6","1","55","8","-1","-1","-1","8","1",""
"2011120133175","1","9","0","5","0","6","0","0","0","0","1","1","6","2","55","8","-1","-1","-1","10","2",""
"2011120133175","2","9","0","18","0","8","0","0","0","0","4","1","6","1","32","6","1242","1","6","-1","-1",""
"2011120133271","1","9","0","9","0","5","0","0","0","0","1","1","6","1","19","4","-1","-1","-1","4","1",""
"2011120133271","2","1","0","18","0","8","0","0","0","0","4","1","6","2","22","5","-1","-1","-1","-1","-1",""
"2011120134296","1","9","0","5","0","4","0","0","0","0","1","1","6","2","71","10","1364","1","3","7","3",""
"2011120134296","2","1","0","5","0","4","0","0","0","0","2","1","6","1","43","7","-1","-1","-1","-1","-1",""
"2011120134777","1","9","0","4","0","0","1","0","0","0","2","1","6","1","18","4","998","1","9","6","3",""
"2011120134777","2","9","0","4","0","0","0","0","0","0","2","1","6","1","60","9","-1","-1","-1","2","1",""
"2011120134777","3","9","0","4","0","0","0","0","0","0","0","1","6","1","39","7","-1","-1","-1","2","1",""
"2011120134849","1","9","0","7","0","8","0","0","0","0","1","1","6","2","23","5","1560","2","4","-1","-1",""
"2011120134849","2","1","0","18","0","8","0","0","0","0","1","1","6","1","42","7","-1","-1","-1","5","1",""
"2011120134982","1","5","0","18","0","0","0","0","0","0","0","1","6","1","39","7","1170","1","2","-1","-1",""
"2011120134982","2","9","0","6","0","0","0","0","0","0","0","1","6","3","-1","-1","2967","2","3","-1","-1",""
"2011120137182","1","1","0","17","0","1","0","0","0","0","1","1","6","1","37","7","-1","-1","-1","-1","-1",""
"2011120137182","2","9","0","10","0","1","0","0","0","0","4","1","6","2","74","10","1149","1","9","5","1",""
"2011120138794","1","1","0","18","0","2","0","0","0","0","3","1","6","1","10","2","-1","-1","-1","10","1",""
"2011120138794","2","9","0","2","0","2","0","0","0","0","0","1","6","3","-1","-1","1560","2","7","-1","-1",""
"2011120138962","1","9","0","7","0","5","0","0","0","0","4","1","6","1","45","7","1896","2","4","9","3",""
"2011120138962","2","1","0","18","4","1","0","0","0","0","1","1","6","1","45","7","-1","-1","-1","9","3",""
"2011120138972","1","9","0","18","0","0","0","0","0","0","1","1","6","1","51","8","2143","2","-1","-1","-1",""
"2011120138972","2","1","0","18","4","0","0","0","0","0","2","1","6","2","33","6","-1","-1","-1","9","1",""
"2011120138973","1","2","0","17","0","1","0","0","1","0","1","1","6","2","16","4","-1","-1","-1","10","1",""
"2011120139051","1","2","0","18","0","2","1","0","0","0","4","1","6","2","19","4","49","1","5","7","3",""
"2011120139762","1","9","0","10","0","1","0","0","0","0","3","1","6","1","59","9","-1","-1","-1","9","2",""
"2011120139763","1","9","0","3","0","0","0","0","0","0","0","1","6","2","42","7","998","1","5","8","1",""
"2011120139763","2","19","0","18","0","0","0","0","0","0","1","1","6","1","63","9","1870","2","9","8","1",""
"2011120139765","1","9","0","7","0","6","0","0","0","0","3","1","6","1","44","7","1991","2","2","4","1",""
"2011120139765","2","1","0","18","0","8","0","0","0","0","1","1","6","1","44","7","-1","-1","-1","4","1",""
"2011120139916","1","9","0","14","0","0","0","0","0","0","4","1","6","1","22","5","1229","1","5","2","1",""
"2011120140307","1","17","4","16","0","0","0","0","0","0","0","1","6","1","19","4","6057","2","1","9","3",""
"2011120140307","2","9","0","17","0","0","0","0","0","0","1","1","6","2","50","8","1598","1","6","8","1",""
